Income,Customer Lifetime Value,Months_In_Program,Months_Since_Enrollment,TotalFlights,TotalFlightsWithCompanions,TotalPoints,TotalPointsRedeemed,NumFlights_Max,NumFlightsWithCompanions_Max,Ratio_Flights_Companions,Ratio_Points_Redeemed,MeanDistancePerFlight,PropNrFlights,PropNrFlightsWithCompanions,PropCLV,PropPoints,PropPointsRedem,DiversitySeason,Recency_Months,cluster_labels
0.0,12101.21,35,40,231,46.6,44371.45,9401.5,17,8.0,0.20173160173160173,0.2118817392715361,1921.1926406926407,6.6,1.3314285714285714,345.7488571428571,1267.7557142857142,268.6142857142857,4.0,0.0,0
0.0,9575.76,3,3,11,1.0,1474.02,0.0,11,1.0,0.09090909090909091,0.0,1335.090909090909,3.6666666666666665,0.3333333333333333,3191.92,489.3333333333333,0.0,1.0,1.0,2
66114.0,3299.34,4,4,8,2.0,1474.02,0.0,6,2.0,0.5918367346938775,0.0,816.7650931677019,0.9592857142857147,0.5,824.835,183.11785714285713,0.0,1.0,1.0,2
48269.0,2683.47,32,32,213,69.8,46472.89,14945.2,16,10.0,0.3276995305164319,0.3215896407561484,2182.0840375586854,6.65625,2.18125,83.8584375,1452.2778125,467.0375,4.0,0.0,0
0.0,6514.95,35,45,165,40.6,31287.12,15782.9,20,5.0,0.24606060606060606,0.5044535898478352,1896.6012121212123,4.714285714285714,1.1600000000000001,186.14142857142858,893.9177142857143,450.94,4.0,0.0,0
65165.0,5013.14,35,74,163,52.5,21893.73,9587.2,18,8.0,0.3220858895705521,0.4378970600258613,1343.4312883435582,4.6571428571428575,1.5,143.23257142857145,625.5351428571429,273.92,4.0,8.0,0
18608.0,2538.63,35,43,170,22.2,27437.29,11462.1,15,6.0,0.13058823529411764,0.41775627257648257,1614.299411764706,4.857142857142857,0.6342857142857142,72.53228571428572,783.9225714285715,327.48857142857145,4.0,2.0,0
62815.0,3196.58,35,79,177,62.3,44442.97,11951.1,15,6.0,0.35197740112994347,0.2689086710451619,2511.4954802259886,5.057142857142857,1.78,91.33085714285714,1269.799142857143,341.46000000000004,4.0,0.0,0
26441.0,2647.2,35,37,209,46.4,42485.01,12837.9,19,7.0,0.22200956937799043,0.3021748141285597,2033.0913875598085,5.9714285714285715,1.3257142857142856,75.63428571428571,1213.8574285714287,366.79714285714283,4.0,0.0,0
56621.0,2537.81,35,44,151,32.6,35232.43,12857.0,18,6.0,0.21589403973509935,0.3649194790140788,2333.703973509934,4.314285714285714,0.9314285714285715,72.50885714285714,1006.6408571428572,367.34285714285716,4.0,2.0,0
76505.0,7933.82,35,38,168,45.0,26378.02,0.0,16,9.0,0.26785714285714285,0.0,1570.477380952381,4.8,1.2857142857142858,226.68057142857143,753.6577142857143,0.0,4.0,0.0,0
0.0,6715.34,33,33,189,42.3,36342.37,14549.0,19,11.0,0.2238095238095238,0.40033162394197186,1923.289417989418,5.7272727272727275,1.2818181818181817,203.49515151515152,1101.2839393939394,440.8787878787879,4.0,0.0,0
26173.0,5116.62,35,35,239,16.6,47775.54,0.0,17,4.0,0.0694560669456067,0.0,1999.2694560669456,6.828571428571428,0.4742857142857143,146.18914285714285,1365.0154285714286,0.0,4.0,1.0,0
0.0,18677.85,33,33,259,81.8,47829.8,21867.5,19,10.0,0.31583011583011583,0.4571940505709829,1711.1042471042472,7.848484848484849,2.4787878787878785,565.9954545454545,1449.387878787879,662.6515151515151,4.0,1.0,0
44485.0,7505.77,30,30,150,32.7,21148.81,2976.0,18,8.0,0.21800000000000003,0.14071713727628174,1410.2006666666666,5.0,1.09,250.19233333333335,704.9603333333333,99.2,4.0,1.0,4
82427.0,4103.85,35,42,162,48.6,28763.75,11128.3,18,7.0,0.3,0.38688627178306023,1705.2376543209878,4.628571428571429,1.3885714285714286,117.25285714285715,821.8214285714286,317.95142857142855,4.0,0.0,0
52218.0,5476.53,35,43,153,31.8,39027.72,14783.1,19,6.0,0.20784313725490197,0.37878461770249455,2551.1908496732026,4.371428571428571,0.9085714285714286,156.4722857142857,1115.0777142857144,422.37428571428575,4.0,0.0,0
88723.0,5981.38,35,71,192,36.8,42233.89,12293.0,15,9.0,0.19166666666666665,0.2910695652235681,2200.061979166667,5.485714285714286,1.0514285714285714,170.89657142857143,1206.6825714285715,351.22857142857146,4.0,0.0,0
64929.0,18704.85,35,72,229,70.5,37340.14,23911.9,19,10.0,0.3078602620087336,0.6403805663288891,1630.8139737991266,6.542857142857143,2.0142857142857142,534.4242857142857,1066.8611428571428,683.1971428571429,4.0,0.0,0
16645.0,35227.3,29,29,132,15.9,31924.73,4095.0,20,7.0,0.12045454545454545,0.12827046618718466,2419.0022727272726,4.551724137931035,0.5482758620689655,1371.3641379310343,1100.8527586206897,141.20689655172413,4.0,0.0,0
37811.0,2530.81,35,68,157,35.5,30851.13,6731.0,15,7.0,0.22611464968152867,0.21817677342774802,1965.5560509554139,4.485714285714286,1.0142857142857142,72.30885714285714,881.4608571428572,192.31428571428572,4.0,0.0,0
56869.0,3061.05,35,77,167,52.6,38706.38,16969.1,20,8.0,0.3149700598802395,0.43840576153078636,2318.154491017964,4.771428571428571,1.502857142857143,87.45857142857143,1105.8965714285714,484.83142857142855,4.0,2.0,0
86687.0,6342.47,31,31,122,39.8,45483.55,0.0,18,7.0,0.3262295081967213,0.0,3567.5778688524592,3.935483870967742,1.2838709677419353,204.5958064516129,1467.2112903225807,0.0,4.0,1.0,0
0.0,5285.92,35,65,227,70.4,43586.04,0.0,14,9.0,0.3101321585903084,0.0,1812.612334801762,6.485714285714286,2.0114285714285716,151.0262857142857,1245.3154285714286,0.0,4.0,1.0,0
22081.0,6503.4,35,52,275,71.2,56579.042199999996,7258.0,19,7.0,0.2589090909090909,0.12767952404282137,1968.6981818181819,7.857142857142857,2.0342857142857143,185.81142857142856,1624.155714285714,207.37142857142857,4.0,0.0,0
51066.0,5780.18,35,48,98,39.4,32011.14,4295.0,12,6.0,0.4020408163265306,0.1341720413581022,2690.430612244898,2.8,1.1257142857142857,165.148,914.6039999999999,122.71428571428571,4.0,1.0,0
0.0,5426.14,35,55,160,61.300000000000004,24119.83,11590.0,20,8.0,0.38312500000000005,0.48051748291758273,1482.189375,4.571428571428571,1.7514285714285716,155.03257142857143,689.138,331.14285714285717,4.0,0.0,0
65348.0,17738.2,35,69,145,56.5,41909.54,4896.0,18,9.0,0.3896551724137931,0.11682304315437488,2890.8786206896552,4.142857142857143,1.6142857142857143,506.8057142857143,1197.4154285714285,139.88571428571427,4.0,0.0,0
41247.0,2521.68,35,39,277,45.3,50322.47,5622.1,19,7.0,0.1635379061371841,0.11172146359270521,1816.9736462093863,7.914285714285715,1.2942857142857143,72.048,1437.7848571428572,160.6314285714286,4.0,0.0,0
21885.0,4210.1,25,25,104,35.1,22743.52,13170.0,19,9.0,0.3375,0.5790660372712755,1990.0788461538464,4.16,1.4040000000000001,168.40400000000002,909.7408,526.8,4.0,1.0,0
58840.0,3427.15,35,35,164,32.6,31780.16,13516.0,19,7.0,0.19878048780487806,0.42529678894001793,1938.2475609756095,4.685714285714286,0.9314285714285715,97.91857142857143,908.0045714285715,386.1714285714286,4.0,1.0,0
0.0,4127.5,35,54,175,24.4,36253.55,0.0,19,7.0,0.13942857142857143,0.0,2072.077142857143,5.0,0.6971428571428571,117.92857142857143,1035.8157142857144,0.0,4.0,1.0,0
0.0,24143.88,35,62,193,42.5,49538.54,7503.1,20,9.0,0.22020725388601037,0.15145985327787215,2567.1523316062176,5.514285714285714,1.2142857142857142,689.8251428571429,1415.3868571428573,214.37428571428572,4.0,1.0,0
81082.0,5838.9,31,31,176,57.3,34211.88,19422.2,14,9.0,0.3255681818181818,0.5677033825676929,1944.140909090909,5.67741935483871,1.8483870967741935,188.3516129032258,1103.6090322580644,626.5225806451613,4.0,0.0,0
0.0,2593.4,33,33,203,38.0,48945.2,4609.4,15,7.0,0.18719211822660098,0.09417470967531034,2411.4039408866997,6.151515151515151,1.1515151515151516,78.5878787878788,1483.1878787878786,139.67878787878786,4.0,0.0,0
72302.0,2616.61,35,78,214,77.0,49906.36,20634.4,17,9.0,0.3598130841121495,0.4134623322558488,2304.8766355140187,6.114285714285714,2.2,74.76028571428571,1425.896,589.5542857142858,4.0,2.0,0
65337.0,6897.51,35,79,234,38.4,37988.6,11540.6,19,5.0,0.1641025641025641,0.3037911373412024,1623.8504273504273,6.685714285714286,1.0971428571428572,197.07171428571428,1085.3885714285714,329.7314285714286,4.0,1.0,0
67137.0,8176.58,8,8,51,3.0,9488.0,3796.0,15,3.0,0.058823529411764705,0.40008431703204045,1860.8431372549019,6.375,0.375,1022.0725,1186.0,474.5,3.0,3.0,3
12454.0,3683.47,35,56,210,54.4,32637.78,0.0,17,8.0,0.259047619047619,0.0,1554.6371428571429,6.0,1.5542857142857143,105.24199999999999,932.5079999999999,0.0,4.0,0.0,0
24417.0,7142.55,10,10,85,13.0,15163.0,4811.0,17,5.0,0.15294117647058825,0.31728549759282465,1675.129411764706,8.5,1.3,714.255,1516.3,481.1,4.0,0.0,3
0.0,2275.36,27,27,88,11.8,19959.11,9528.5,15,4.0,0.1340909090909091,0.4774010464394454,2268.489772727273,3.259259259259259,0.43703703703703706,84.2725925925926,739.2262962962964,352.9074074074074,4.0,1.0,4
22705.0,19160.99,33,33,144,40.6,47158.07,0.0,14,7.0,0.28194444444444444,0.0,3075.039583333333,4.363636363636363,1.2303030303030305,580.6360606060607,1429.0324242424242,0.0,4.0,0.0,0
0.0,4927.07,35,49,207,77.4,45985.05,11588.1,19,9.0,0.3739130434782609,0.25199711645415196,2221.9927536231885,5.914285714285715,2.2114285714285717,140.77342857142855,1313.8585714285716,331.0885714285714,4.0,1.0,0
41004.0,11814.53,35,45,237,41.4,46826.21,21264.8,17,6.0,0.17468354430379746,0.45412174079431156,1810.0345991561182,6.771428571428571,1.1828571428571428,337.558,1337.8917142857142,607.5657142857143,4.0,0.0,0
69241.0,7350.93,35,71,235,42.9,54309.73,20168.5,20,9.0,0.1825531914893617,0.37136071197555204,2311.4438297872343,6.714285714285714,1.2257142857142858,210.02657142857143,1551.7065714285716,576.2428571428571,4.0,0.0,0
0.0,4078.02,28,28,76,20.5,13154.18,6648.0,17,9.0,0.26973684210526316,0.5053906818973133,1731.3394736842104,2.7142857142857144,0.7321428571428571,145.64357142857142,469.7921428571429,237.42857142857142,2.0,2.0,4
0.0,3872.22,26,26,112,34.3,22224.78,3778.0,13,9.0,0.30624999999999997,0.16999043410103498,1984.8017857142856,4.3076923076923075,1.3192307692307692,148.93153846153845,854.7992307692307,145.30769230769232,4.0,0.0,0
0.0,3059.06,35,48,157,66.6,34928.8,15048.0,14,9.0,0.4242038216560509,0.43081926662238607,2225.2420382165606,4.485714285714286,1.9028571428571428,87.40171428571428,997.9657142857144,429.9428571428571,4.0,0.0,0
24186.0,2478.24,5,5,37,7.0,2461.0,0.0,13,3.0,0.1891891891891892,0.0,816.7650931677019,7.4,1.4,495.64799999999997,492.2,0.0,3.0,0.0,4
61737.0,4296.6,35,45,119,34.2,32452.88,6047.7,14,5.0,0.2873949579831933,0.18635326048104203,2727.5445378151258,3.4,0.9771428571428572,122.76,927.2251428571429,172.79142857142855,4.0,1.0,0
36068.0,26843.12,35,45,181,53.0,35567.85,7880.7,15,6.0,0.292817679558011,0.2215680734146146,1806.207182320442,5.171428571428572,1.5142857142857142,766.9462857142856,1016.2242857142857,225.16285714285715,4.0,1.0,0
50994.0,5131.36,35,35,252,52.9,43345.86,0.0,15,6.0,0.20992063492063492,0.0,1720.3753968253968,7.2,1.5114285714285713,146.6102857142857,1238.453142857143,0.0,4.0,0.0,0
74454.0,5595.39,4,4,19,13.0,5275.0,0.0,11,8.0,0.5918367346938775,0.0,2777.4210526315787,4.75,3.0643272727272697,1398.8475,1318.75,0.0,2.0,0.0,3
68321.0,2565.12,35,36,245,55.9,48478.3,21710.8,19,11.0,0.22816326530612244,0.4478457371648758,1979.0285714285715,7.0,1.5971428571428572,73.28914285714285,1385.094285714286,620.3085714285714,4.0,0.0,0
0.0,6158.85,35,35,150,51.8,31293.920000000002,5909.0,13,7.0,0.3453333333333333,0.18882262113535153,2086.654666666667,4.285714285714286,1.48,175.96714285714287,894.1120000000001,168.82857142857142,4.0,1.0,0
57099.0,2613.02,35,55,183,21.4,45201.74,5715.2,13,6.0,0.11693989071038251,0.12643761058755704,2205.072677595628,5.228571428571429,0.6114285714285714,74.65771428571429,1291.4782857142857,163.29142857142855,4.0,0.0,0
0.0,4541.26,35,35,168,30.3,40097.13,2235.0,16,6.0,0.18035714285714285,0.055739650194415416,2387.239880952381,4.8,0.8657142857142858,129.75028571428572,1145.6322857142857,63.857142857142854,4.0,0.0,0
0.0,7164.01,34,34,188,52.6,39257.77,7925.3,18,9.0,0.2797872340425532,0.20187850710827437,2088.5090425531916,5.529411764705882,1.5470588235294118,210.70617647058825,1154.640294117647,233.0970588235294,4.0,1.0,0
0.0,8662.05,35,46,256,85.6,44670.57,21679.3,21,10.0,0.334375,0.4853150519458337,1624.046484375,7.314285714285714,2.4457142857142857,247.48714285714283,1276.302,619.4085714285715,4.0,0.0,0
85609.0,5522.52,35,52,202,38.8,56579.042199999996,13258.2,17,5.0,0.19207920792079206,0.22998766293871853,2778.932178217822,5.771428571428571,1.1085714285714285,157.78628571428573,1647.0697142857143,378.8057142857143,4.0,1.0,0
40818.0,5267.85,34,34,187,37.4,39265.35,5629.7,15,7.0,0.19999999999999998,0.14337577533372298,2100.200534759358,5.5,1.0999999999999999,154.93676470588235,1154.8632352941177,165.57941176470587,4.0,0.0,0
34946.0,2578.27,35,35,134,23.5,20477.09,4715.8,18,6.0,0.17537313432835822,0.23029639465373256,1528.4843283582088,3.8285714285714287,0.6714285714285714,73.66485714285714,585.0597142857143,134.73714285714286,4.0,2.0,4
44162.0,5645.51,35,76,202,58.6,51747.04,9431.6,17,9.0,0.2900990099009901,0.18226356522034884,2562.140594059406,5.771428571428571,1.6742857142857144,161.3002857142857,1478.4868571428572,269.4742857142857,4.0,0.0,0
51489.0,5568.66,35,58,227,65.2,43456.7,18684.6,20,8.0,0.2872246696035242,0.4299590166763698,1725.2784140969163,6.485714285714286,1.862857142857143,159.10457142857143,1241.62,533.8457142857143,4.0,1.0,0
0.0,5182.46,8,8,48,15.0,14203.0,5840.0,20,7.0,0.3125,0.4111807364641273,2959.3541666666665,6.0,1.875,647.8075,1775.375,730.0,4.0,0.0,3
77951.0,3681.98,27,27,95,32.1,15737.33,3325.0,18,6.0,0.3378947368421053,0.21128107499810958,1600.54,3.5185185185185186,1.1888888888888889,136.36962962962963,582.8640740740741,123.14814814814815,4.0,2.0,4
34628.0,2802.62,11,11,71,20.0,9840.0,9152.0,17,9.0,0.28169014084507044,0.9300813008130081,1386.4929577464789,6.454545454545454,1.8181818181818181,254.78363636363636,894.5454545454545,832.0,4.0,0.0,3
22679.0,5570.18,35,72,147,46.7,46224.85,22995.6,18,7.0,0.31768707482993197,0.4974726797382793,3145.1190476190477,4.2,1.3342857142857143,159.148,1320.71,657.0171428571429,4.0,0.0,0
39133.0,5418.73,5,5,25,9.0,6234.0,0.0,13,6.0,0.36,0.0,2494.2,5.0,1.8,1083.7459999999999,1246.8,0.0,2.0,0.0,3
46061.0,5245.68,35,35,178,36.0,34237.08,10808.0,17,8.0,0.20224719101123595,0.31568112701199985,1923.7573033707865,5.085714285714285,1.0285714285714285,149.87657142857142,978.2022857142857,308.8,4.0,0.0,0
73556.0,8295.98,27,27,132,15.7,22996.73,16283.0,15,4.0,0.11893939393939393,0.7080571890003492,1742.5931818181816,4.888888888888889,0.5814814814814815,307.2585185185185,851.7307407407408,603.074074074074,4.0,0.0,0
0.0,7324.93,35,59,213,39.5,50392.32,16913.8,19,5.0,0.18544600938967137,0.33564241535218065,2366.3483568075117,6.085714285714285,1.1285714285714286,209.2837142857143,1439.7805714285714,483.25142857142856,4.0,0.0,0
84106.0,20635.08,35,58,178,42.6,36557.17,0.0,15,9.0,0.2393258426966292,0.0,2054.1275280898876,5.085714285714285,1.217142857142857,589.5737142857143,1044.4905714285715,0.0,4.0,0.0,0
37548.0,6457.56,35,54,242,63.4,38549.9,22041.0,15,11.0,0.26198347107438014,0.5717524559077974,1593.3264462809918,6.914285714285715,1.8114285714285714,184.50171428571429,1101.4257142857143,629.7428571428571,4.0,0.0,0
0.0,6032.74,35,37,177,41.5,40633.37,17034.8,18,6.0,0.2344632768361582,0.4192317792001992,2295.998305084746,5.057142857142857,1.1857142857142857,172.364,1160.9534285714287,486.7085714285714,4.0,0.0,0
0.0,8254.7,27,27,154,43.0,27188.09,10991.0,15,8.0,0.2792207792207792,0.4042578938057068,1765.8045454545456,5.703703703703703,1.5925925925925926,305.72962962962964,1006.9662962962963,407.0740740740741,4.0,2.0,0
0.0,2444.62,35,51,212,30.7,39548.02,14073.5,15,6.0,0.14481132075471698,0.3558585233849887,1865.845283018868,6.057142857142857,0.8771428571428571,69.84628571428571,1129.9434285714285,402.1,4.0,0.0,0
0.0,4940.12,35,62,202,77.4,29687.44,27495.7,19,8.0,0.3831683168316832,0.9261728192124347,1470.00198019802,5.771428571428571,2.2114285714285717,141.1462857142857,848.2125714285714,785.5914285714285,4.0,0.0,0
10312.0,2886.45,35,40,181,67.0,29616.87,5700.0,18,7.0,0.3701657458563536,0.1924578795801177,1636.650276243094,5.171428571428572,1.9142857142857144,82.47,846.1962857142856,162.85714285714286,4.0,0.0,0
29462.0,4170.69,31,31,198,34.7,37698.39,15262.7,20,9.0,0.17525252525252527,0.4048634437704104,1837.1106060606062,6.387096774193548,1.1193548387096774,134.5383870967742,1216.0770967741935,492.3451612903226,4.0,0.0,0
82377.0,6627.15,9,9,44,6.0,5844.0,5844.0,15,6.0,0.13636363636363635,1.1223477070499657,1328.7272727272727,4.888888888888889,0.6666666666666666,736.3499999999999,649.3333333333334,649.3333333333334,3.0,2.0,4
97834.37999999999,2538.86,35,58,221,25.8,28213.81,3639.0,17,5.0,0.1167420814479638,0.12897938988034582,1276.941628959276,6.314285714285714,0.7371428571428572,72.53885714285714,806.1088571428572,103.97142857142858,4.0,3.0,0
0.0,7238.5,35,67,218,56.7,42231.05,13747.5,21,11.0,0.2600917431192661,0.32553062261061466,1937.5711009174313,6.228571428571429,1.62,206.81428571428572,1206.6014285714286,392.7857142857143,4.0,0.0,0
52980.0,2549.08,35,73,252,83.7,50732.61,31207.8,18,9.0,0.33214285714285713,0.6151428045984624,1771.938492063492,7.2,2.3914285714285715,72.83085714285714,1449.5031428571428,891.6514285714286,4.0,1.0,0
90760.0,4037.5,35,37,233,89.1,48232.46,14934.8,21,8.0,0.4540772532188841,0.3096420958002142,2070.423175965665,6.6571428571428575,3.0228571428571427,115.35714285714286,1378.0702857142858,426.7085714285714,4.0,1.0,0
60108.0,3142.81,35,76,217,30.6,41227.83,17757.0,17,7.0,0.14101382488479264,0.4307042112087878,1900.2732718894008,6.2,0.8742857142857143,89.79457142857143,1177.938,507.34285714285716,4.0,0.0,0
20567.0,2449.13,35,38,210,75.6,34327.76,0.0,16,7.0,0.36,0.0,1608.772380952381,6.0,2.1599999999999997,69.97514285714286,980.7931428571429,0.0,4.0,0.0,0
25680.0,8722.9,24,24,95,41.3,22343.21,7572.0,16,9.0,0.43473684210526314,0.33889490364186703,2352.401052631579,3.9583333333333335,1.7208333333333332,363.45416666666665,930.9670833333333,315.5,4.0,0.0,0
57961.0,8433.23,12,12,63,8.0,13249.0,5015.0,16,4.0,0.12698412698412698,0.3785191335195109,2103.5873015873017,5.25,0.6666666666666666,702.7691666666666,1104.0833333333333,417.9166666666667,4.0,0.0,3
26184.0,2354.32,35,35,139,37.0,31355.93,27226.3,11,7.0,0.26618705035971224,0.8682982772317708,1964.9791366906472,3.9714285714285715,1.0571428571428572,67.26628571428571,895.8837142857143,777.8942857142857,4.0,3.0,0
28088.0,4015.4,5,5,22,0.0,4735.0,0.0,12,0.0,0.0,0.0,2153.090909090909,4.4,0.0,803.08,947.0,0.0,3.0,0.0,2
82214.0,4273.59,35,59,172,51.9,40575.48,14386.8,15,6.0,0.3017441860465116,0.35456881840954185,2175.3302325581394,4.914285714285715,1.4828571428571429,122.10257142857144,1159.2994285714287,411.0514285714286,4.0,1.0,0
41126.0,4860.58,35,69,192,52.3,49598.79,10617.0,13,6.0,0.27239583333333334,0.21405764132552427,2455.1546875,5.485714285714286,1.4942857142857142,138.87371428571427,1417.1082857142858,303.34285714285716,4.0,0.0,0
62452.0,2671.82,4,4,24,8.0,3601.0,0.0,13,7.0,0.3333333333333333,0.0,1500.9166666666667,6.0,2.0,667.955,900.25,0.0,2.0,0.0,4
80714.0,2918.58,35,57,181,20.900000000000002,41408.92,0.0,16,6.0,0.11546961325966852,0.0,2288.2000000000003,5.171428571428572,0.5971428571428572,83.38799999999999,1183.1119999999999,0.0,4.0,2.0,0
57963.0,2442.42,35,62,253,6.0,55885.14,4743.0,17,3.0,0.023715415019762844,0.08487050403738812,2068.722529644269,7.228571428571429,0.17142857142857143,69.78342857142857,1596.7182857142857,135.5142857142857,4.0,0.0,0
54094.0,8791.44,35,35,180,55.1,47504.68,27901.5,16,6.0,0.3061111111111111,0.5873421313436907,2639.587777777778,5.142857142857143,1.5742857142857143,251.18400000000003,1357.2765714285715,797.1857142857143,4.0,1.0,0
79189.0,3821.82,33,33,158,35.0,26321.81,8328.0,16,8.0,0.22151898734177214,0.3163916159261084,1666.2791139240505,4.787878787878788,1.0606060606060606,115.81272727272727,797.630606060606,252.36363636363637,4.0,3.0,0
97729.0,9277.47,35,35,180,50.6,52466.48,8751.0,12,5.0,0.28111111111111114,0.16679220713872933,2864.3655555555556,5.142857142857143,1.4457142857142857,265.0705714285714,1499.0422857142858,250.02857142857144,4.0,0.0,0
48552.0,7477.18,24,24,49,29.0,14419.43,8775.0,10,9.0,0.5918367346938775,0.6085538748757753,2943.802040816326,2.0416666666666665,1.2083333333333333,311.5491666666667,600.8095833333333,365.625,4.0,0.0,4
25748.0,3585.94,35,61,141,8.9,32823.23,4097.0,14,4.0,0.06312056737588653,0.12482013500804155,1987.4205673758865,4.0285714285714285,0.2542857142857143,102.45542857142857,937.8065714285715,117.05714285714286,4.0,0.0,0
80985.0,2707.21,6,6,31,4.0,7895.0,3215.0,15,2.0,0.12903225806451613,0.4072197593413553,2547.064516129032,5.166666666666667,0.6666666666666666,451.20166666666665,1315.8333333333333,535.8333333333334,3.0,0.0,2
0.0,6238.05,34,34,159,27.2,45615.78,24751.2,16,5.0,0.1710691823899371,0.5426017049363181,2869.564779874214,4.676470588235294,0.7999999999999999,183.4720588235294,1341.640588235294,727.9764705882353,4.0,0.0,0
26840.0,2451.75,35,39,184,41.8,27954.69,14077.2,20,7.0,0.22717391304347825,0.5035720303104775,1519.6570652173914,5.257142857142857,1.1942857142857142,70.05,798.7054285714286,402.2057142857143,4.0,0.0,0
0.0,19323.24,25,25,113,51.8,11792.19,7160.0,14,7.0,0.4584070796460177,0.6071815328620044,1043.9725663716813,4.52,2.072,772.9296,471.68760000000003,286.4,4.0,1.0,4
48993.0,5956.55,35,35,160,46.7,29056.28,12604.6,19,9.0,0.291875,0.4337995090906338,1816.44875,4.571428571428571,1.3342857142857143,170.18714285714287,830.1794285714285,360.13142857142856,4.0,1.0,0
91774.0,3226.52,6,6,22,4.0,3351.0,0.0,13,2.0,0.18181818181818182,0.0,1524.090909090909,3.6666666666666665,0.6666666666666666,537.7533333333333,558.5,0.0,2.0,1.0,2
34948.0,10396.53,27,27,89,14.0,27379.37,0.0,13,5.0,0.15730337078651685,0.0,3077.041573033708,3.2962962962962963,0.5185185185185185,385.0566666666667,1014.0507407407407,0.0,4.0,0.0,0
0.0,4250.28,35,50,180,35.5,29824.87,20246.2,17,6.0,0.19722222222222222,0.6788361525129867,1657.3316666666667,5.142857142857143,1.0142857142857142,121.43657142857143,852.1391428571428,578.4628571428572,4.0,2.0,0
0.0,9031.21,35,42,206,70.0,27867.99,0.0,19,8.0,0.33980582524271846,0.0,1353.0868932038836,5.885714285714286,2.0,258.0345714285714,796.2282857142858,0.0,4.0,0.0,0
82477.0,3644.83,35,55,201,27.6,47160.67,10455.9,17,5.0,0.1373134328358209,0.2217080461325083,2346.6701492537313,5.742857142857143,0.7885714285714286,104.13799999999999,1347.4477142857143,298.74,4.0,0.0,0
46503.0,8427.17,35,57,160,51.9,30064.53,7782.0,18,7.0,0.32437499999999997,0.25884322821610717,1879.3643749999999,4.571428571428571,1.4828571428571429,240.7762857142857,858.9865714285714,222.34285714285716,4.0,0.0,0
53357.0,2939.33,32,32,168,39.6,46832.6,4729.0,19,6.0,0.2357142857142857,0.10097667009732537,2788.1190476190477,5.25,1.2375,91.8540625,1463.51875,147.78125,4.0,1.0,0
13424.0,2611.15,35,57,144,55.9,35379.03,0.0,16,6.0,0.38819444444444445,0.0,2418.050694444444,4.114285714285714,1.5971428571428572,74.60428571428572,1010.8294285714286,0.0,4.0,0.0,0
70534.0,8339.0,35,35,164,50.5,47716.95,3472.0,12,7.0,0.3079268292682927,0.0727624041352182,2910.112804878049,4.685714285714286,1.4428571428571428,238.25714285714287,1363.3414285714284,99.2,4.0,1.0,0
68463.0,2772.5,31,31,171,47.9,33937.42,6729.0,17,9.0,0.2801169590643275,0.1982767104865367,1985.1005847953218,5.516129032258065,1.5451612903225806,89.43548387096774,1094.7554838709677,217.06451612903226,4.0,1.0,0
33485.0,2526.73,35,78,175,20.8,46796.03,15261.7,17,5.0,0.11885714285714286,0.3261323663567188,2674.5102857142856,5.0,0.5942857142857143,72.19228571428572,1337.0294285714285,436.04857142857145,4.0,0.0,0
47170.0,10934.74,29,29,135,53.0,34379.95,8429.0,16,6.0,0.3925925925925926,0.24517196796388596,2547.314814814815,4.655172413793103,1.8275862068965518,377.06,1185.5155172413793,290.6551724137931,4.0,0.0,0
50562.0,6279.82,35,75,175,37.5,45891.28,10484.4,16,4.0,0.21428571428571427,0.22846170339986158,2622.8845714285712,5.0,1.0714285714285714,179.42342857142856,1311.1794285714286,299.5542857142857,4.0,0.0,0
61281.0,8737.84,35,44,171,70.1,40720.99,17153.2,18,9.0,0.4099415204678362,0.42123730292411854,2279.4087719298245,4.885714285714286,2.0028571428571427,249.65257142857143,1163.4568571428572,490.0914285714286,4.0,0.0,0
21853.0,6555.36,35,35,238,73.8,49066.34,0.0,19,11.0,0.3100840336134454,0.0,1939.5584033613447,6.8,2.1085714285714285,187.296,1401.8954285714285,0.0,4.0,0.0,0
28848.0,7427.5,35,52,235,56.6,47047.03,0.0,18,7.0,0.24085106382978724,0.0,2002.2693617021275,6.714285714285714,1.6171428571428572,212.21428571428572,1344.200857142857,0.0,4.0,0.0,0
0.0,4754.45,35,74,270,65.5,55568.68,22421.9,19,7.0,0.24259259259259258,0.4034988774251971,1988.8140740740741,7.714285714285714,1.8714285714285714,135.84142857142857,1587.6765714285714,640.6257142857144,4.0,0.0,0
25981.0,2590.65,35,77,178,57.2,46858.22,7159.2,15,7.0,0.32134831460674157,0.1527842927025397,2632.967415730337,5.085714285714285,1.6342857142857143,74.01857142857143,1338.8062857142857,204.54857142857142,4.0,0.0,0
58557.0,3554.85,35,61,219,48.6,39171.67,4008.0,15,9.0,0.2219178082191781,0.10231884420551894,1789.016894977169,6.257142857142857,1.3885714285714286,101.56714285714285,1119.1905714285713,114.51428571428572,4.0,0.0,0
57709.0,5073.28,35,75,219,35.0,41721.7,7071.0,14,9.0,0.1598173515981735,0.16948015061706498,1869.3287671232877,6.257142857142857,1.0,144.95085714285713,1192.0485714285714,202.02857142857144,4.0,1.0,0
0.0,2393.92,35,35,245,62.0,44434.64,17717.5,18,8.0,0.2530612244897959,0.3987317102152735,1813.9608163265307,7.0,1.7714285714285714,68.39771428571429,1269.5611428571428,506.2142857142857,4.0,1.0,0
